dataset/VO_paimon/vo_SZAQ102_2_paimon_05.wav|sil z e3 n m e5 h uei2 sh ii4 , n a4 g e4 h ei1 sh e2 q i2 sh ii4 ! n a2 n d ao4 sh ii4 iou3 h ua4 x ia3 ng sh uo1 m a5 ?|3 12 4 1 6 6 8 11 3 24 43 11 8 3 6 18 1 9 7 15 8 4 22 33 10 6 4 3 6 3 9 12 8 10 8 4 5 10 8 8 21 2|1|435.199 435.199 437.011 451.354 430.864 430.991 405.212 437.134 468.261 504.051 362.156 364.431 456.286 400.841 438.071 435.490 468.798 449.831 422.715 401.435 371.611 388.279 426.045 375.604 361.929 405.612 408.580 424.324 461.534 484.597 484.666 457.097 398.960 540.695 519.268 441.936 395.293 377.238 394.185 399.229 368.384 342.854|0.442 18.174 63.988 85.004 71.582 80.564 27.638 81.246 66.687 66.745 11.250 43.625 73.865 32.043 75.626 70.159 83.973 49.620 75.598 44.213 69.353 59.831 61.590 9.408 41.743 79.474 64.343 51.861 84.021 58.122 52.134 84.511 22.833 80.550 44.415 50.533 62.178 44.628 77.249 64.321 46.247 0.099
dataset/VO_paimon/vo_XMAQ305_13_paimon_02.wav|sil ai1 ia1 , b u2 iao4 z ai4 zh e4 l i3 t u1 r a2 n sh uei4 zh ao2 a5 ! uo3 sil z ai4 q v4 zh ao3 d ia3 n h ao3 ch ii1 d e5 g ei3 n i3 , n i3 ch ii1 l e5 m ei3 sh ii2 j iou4 h uei4 q i1 ng x i3 ng d e5 .|7 12 13 42 4 1 13 5 6 8 7 4 5 10 3 5 3 4 7 8 7 12 17 20 19 28 4 6 5 3 6 7 4 3 5 7 8 8 4 7 1 6 9 8 11 41 7 9 9 3 5 5 6 7 9 5 6 5 3 5 9 4 4 7 5 4 4 14 2|1|291.154 386.270 433.998 371.733 412.090 418.402 471.229 497.231 499.675 511.964 586.897 590.074 523.781 453.247 446.214 431.830 399.851 405.762 429.607 431.430 403.424 370.343 378.878 280.927 188.207 291.957 369.880 435.934 447.246 438.094 428.239 399.716 383.936 425.602 440.134 436.578 363.047 348.041 425.163 462.190 472.939 424.487 356.793 356.230 298.324 250.526 272.529 299.767 303.136 349.477 384.329 400.185 373.840 321.848 307.316 344.375 344.368 435.586 417.691 443.239 442.137 475.811 556.473 538.886 449.555 360.487 318.778 309.872 308.090|49.575 84.491 85.889 10.516 5.104 42.883 93.246 34.342 58.319 30.056 83.088 78.915 73.624 23.946 32.722 80.435 75.405 71.140 38.300 61.256 31.421 82.730 83.481 16.879 0.072 47.108 14.775 86.860 41.362 27.005 18.274 83.655 39.672 58.554 75.779 47.507 57.154 37.253 50.181 57.367 73.984 29.740 64.015 38.975 46.594 3.399 23.877 66.294 44.068 53.932 71.799 92.515 57.168 66.584 49.844 54.692 25.306 76.473 41.474 58.182 40.668 59.875 76.924 38.715 56.328 50.762 46.077 47.742 1.497
dataset/VO_paimon/vo_MDAQ044_1_paimon_03.wav|n a4 m e5 , g ai1 z e3 n m e5 n a2 d ao4 t ia1 n k o1 ng zh ii1 q i2 n n e5 ?|9 10 7 12 40 3 7 10 4 0 7 3 3 11 4 6 6 6 4 6 5 5 5 4 16 3 3 9 18 0|1|425.842 471.758 445.482 406.945 414.384 461.473 479.533 486.379 404.119 0.000 329.727 300.201 298.483 292.478 367.243 481.488 513.557 443.734 433.263 407.947 398.166 410.146 373.583 396.115 383.343 344.097 329.027 327.442 368.317 0.000|25.113 96.936 57.890 124.750 5.464 12.521 113.908 33.080 38.774 0.000 46.237 50.937 53.013 74.304 50.981 143.389 61.823 32.509 56.984 26.144 30.559 36.126 24.469 52.344 41.274 24.849 34.068 39.402 56.153 0.000
dataset/VO_paimon/vo_XMAQ301_9_paimon_03.wav|sil u1 ua5 ! n i3 d ao4 sil l e5 a5 !|4 11 1 45 24 11 6 5 2 12 4 21 23|1|383.859 445.660 530.247 486.439 407.078 437.559 377.175 512.958 532.958 566.365 511.305 377.456 313.811|3.615 70.590 87.909 38.106 36.276 56.690 11.210 88.834 101.141 69.463 66.456 57.975 9.253
dataset/VO_paimon/vo_DQAQ109_1_paimon_01.wav|sil n i3 m e5 n z ai4 l ei2 d ia4 n j ia1 ng j v1 n d e5 i1 x i1 n j i4 ng t u3 l i3 sil d ao4 d i3 z uo4 l e5 sh e2 n m e5 ia5 ?|3 3 9 7 0 6 4 7 6 8 5 7 5 4 4 8 5 4 3 4 0 13 11 4 6 8 5 6 13 7 6 12 23 4 7 6 4 8 6 7 1 11 0 5 8 6 26 6|1|335.656 353.783 393.998 386.473 0.000 394.328 363.193 427.477 424.186 392.391 367.422 421.202 431.752 393.173 429.486 428.529 415.594 422.221 429.972 429.344 0.000 410.228 434.193 441.237 446.637 424.730 442.760 445.291 366.402 338.759 375.446 335.564 388.424 481.975 506.079 475.673 401.856 397.866 462.408 480.545 480.663 443.094 0.000 361.675 315.477 373.319 451.860 435.571|1.515 16.983 32.749 36.421 0.000 55.767 15.815 93.233 65.876 67.479 17.867 52.000 44.745 12.200 59.995 75.571 9.619 22.080 24.752 43.418 0.000 56.812 34.302 34.072 36.014 16.431 34.900 32.564 11.196 41.044 54.182 45.395 4.625 10.398 117.651 37.411 50.045 16.033 85.040 85.989 105.228 39.662 0.000 48.760 43.322 48.619 62.513 0.924
dataset/VO_paimon/vo_MDAQ044_1_paimon_02.wav|zh e4 ia4 ng … zh e1 n d e5 k e3 i3 r a4 ng f e1 ng m o2 l o2 ng t i2 ng zh ii3 p o4 h uai4 m a5 ?|12 11 12 13 38 12 7 7 5 1 12 5 11 2 4 6 8 7 3 6 7 5 1 9 10 4 5 7 5 10 9 10 14 7 17 2|1|445.832 445.430 421.505 394.840 406.069 460.366 498.804 540.840 533.401 523.462 471.404 385.180 396.133 381.903 385.007 388.915 395.924 435.345 432.712 424.869 415.753 390.617 381.862 381.214 377.468 405.583 431.483 456.031 448.868 364.598 361.154 367.534 374.917 344.371 309.194 299.050|28.249 69.721 60.172 110.636 4.174 18.083 77.982 61.462 83.374 120.577 32.658 51.564 53.098 54.446 68.538 117.751 34.046 93.250 78.215 40.414 118.714 41.473 81.723 54.967 29.653 31.709 48.123 31.366 48.783 22.789 42.179 21.161 121.485 48.538 46.008 2.681
dataset/VO_paimon/vo_XMAQ301_9_paimon_02.wav|sil n a4 uo3 m e5 n ie3 k uai4 d ia3 n g uo4 q v4 b a5 !|3 5 15 1 6 1 4 6 8 5 4 3 4 6 7 8 4 5 16 0|1|390.926 409.352 465.767 387.675 366.907 400.574 458.229 507.766 469.553 423.436 416.259 402.207 386.149 336.629 419.433 407.843 386.135 346.951 338.454 0.000|1.223 27.345 84.002 75.577 57.830 49.748 60.198 68.333 25.755 60.165 36.543 53.864 50.088 19.890 81.053 30.805 38.424 29.793 38.531 0.000
dataset/VO_paimon/vo_MDAQ067_3_paimon_02.wav|sil ie3 x v3 sil k e3 i3 t o1 ng ua3 ng t a3 d i3 ng …|4 14 16 13 11 5 4 7 6 8 2 6 5 8 8 8 12 8 7|1|325.598 361.118 409.580 359.511 341.541 403.016 438.902 475.138 440.764 474.661 515.804 494.466 391.083 334.041 358.065 457.310 436.026 341.427 360.488|0.578 55.226 59.787 39.189 7.472 11.129 55.497 82.842 21.014 88.141 111.121 114.783 78.297 31.112 70.550 40.399 40.166 33.361 4.476
dataset/VO_paimon/vo_DQAQ006_1_paimon_06.wav|t i1 ng d ao4 n i3 m e5 n z ai4 zh e1 ng ch ao3 , j iou4 x ia3 ng g uo4 l ai2 k a4 n k a4 n q i2 ng k ua4 ng .|9 4 5 4 9 6 4 7 1 5 4 7 7 3 9 13 12 25 5 6 6 3 11 5 6 4 5 7 4 6 3 3 6 9 4 8 10 8 14 19|1|394.119 397.801 414.975 404.832 431.493 415.148 383.674 338.065 322.162 326.931 308.212 384.840 370.733 403.933 437.951 397.029 311.008 350.088 421.555 456.780 460.004 430.951 366.443 328.553 405.565 419.710 418.159 425.937 441.474 451.145 434.023 446.905 437.034 383.398 335.800 334.746 359.489 428.119 398.203 377.638|17.283 27.236 33.210 30.917 101.765 36.878 22.860 27.727 43.849 48.682 16.573 97.403 32.340 37.981 66.665 28.988 62.399 2.985 8.285 53.571 26.001 32.993 57.995 12.260 91.706 85.044 105.949 23.264 25.934 36.492 20.870 48.672 52.993 19.029 19.971 23.734 9.851 75.450 61.012 0.779
dataset/VO_paimon/vo_DQAQ006_3_paimon_03.wav|sil u2 … g a3 n j ve2 t a1 k a4 n sh a4 ng q v4 b u4 x ia4 ng sh ii4 z ai4 sh uo1 h ua3 ng n e5 .|5 47 42 5 7 7 7 7 10 8 6 7 5 7 3 8 8 5 9 5 9 3 7 4 5 5 8 11 10 10 6 7 8 28 0|1|289.550 284.948 276.723 282.668 279.227 275.726 261.253 300.121 328.561 371.991 373.652 390.971 415.981 406.134 403.071 381.675 357.446 372.459 322.119 275.040 338.367 440.066 496.356 494.885 439.078 375.088 319.082 307.201 309.021 290.320 277.010 251.754 243.205 236.106 0.000|1.609 50.647 3.462 6.313 64.894 57.780 27.187 60.491 41.165 84.936 26.396 79.973 87.258 43.013 91.012 72.842 13.751 41.909 16.816 26.162 26.983 65.906 119.697 54.446 34.499 12.625 67.205 33.021 77.168 21.979 68.553 63.299 57.217 30.922 0.000
dataset/VO_paimon/vo_DQAQ104_1_paimon_03.wav|sil sh ii4 ia5 ! uo3 sil d a1 ng sh ii2 g ua1 ng g u4 zh e5 zh ao4 k a4 n l v3 x i2 ng zh e3 , ua2 n q va2 n m ei2 zh u4 i4 n i3 j iou1 j i4 ng z uo4 l e5 sh e2 n m e5 …|3 2 20 33 16 18 15 2 4 8 10 4 8 9 5 4 4 5 4 6 9 10 4 5 6 10 13 5 8 7 14 36 7 4 8 4 2 7 7 8 9 10 5 7 7 9 6 3 4 6 11 8 1 11 1 5 8 35 0|1|541.447 541.447 541.447 425.379 322.404 316.024 323.477 270.619 351.616 388.520 404.775 380.563 377.629 414.573 420.584 369.349 403.584 370.800 399.085 404.758 415.663 398.572 382.269 384.242 365.821 317.494 298.456 299.171 345.928 324.393 297.736 311.079 383.868 470.718 485.054 448.164 447.407 405.179 381.551 346.182 378.648 369.067 350.179 330.109 294.344 376.126 372.451 368.319 377.346 333.816 375.009 340.319 327.159 317.242 298.728 290.174 272.421 252.354 0.000|0.228 6.356 38.292 77.491 4.540 0.196 46.721 18.934 81.281 98.897 32.719 31.743 14.008 94.615 71.670 10.507 42.833 22.546 60.659 18.262 95.995 30.471 45.819 70.646 45.651 31.636 21.139 31.255 43.388 20.263 63.002 7.629 102.461 80.126 16.606 39.522 71.366 36.557 69.128 18.787 48.198 53.044 37.595 39.767 20.734 62.073 19.471 34.891 43.433 15.340 77.231 86.076 63.242 28.365 15.235 35.021 50.303 34.766 0.000
dataset/VO_paimon/vo_DQAQ104_3_paimon_06.wav|va2 n l ai2 h ai2 iou3 sil ia5 !|14 8 3 9 15 10 2 16 28 15|1|376.552 474.622 503.305 520.432 481.470 380.004 471.561 566.623 340.431 278.809|23.516 71.773 55.720 75.568 33.581 57.815 40.715 56.371 42.486 0.523
dataset/VO_paimon/vo_MDAQ006_4_paimon_01.wav|zh o4 ng s uo3 zh ou1 zh ii1 , v3 ia2 n v3 sh ii1 g e1 s uei2 f e1 ng p iao1 d a4 ng …|6 5 6 17 1 10 8 12 14 33 6 10 6 11 15 7 9 16 15 13 7 3 12 8 11 6 6 9 4|1|358.231 363.006 345.671 306.223 275.060 276.501 349.500 352.002 394.729 344.362 274.163 277.332 277.188 306.131 283.970 326.668 322.502 342.585 319.024 274.553 305.167 368.937 397.233 396.226 434.057 451.483 498.580 423.252 391.030|18.049 67.321 70.284 39.304 58.152 27.923 79.782 38.366 93.020 4.648 54.146 71.578 70.402 66.360 46.323 62.932 27.083 89.536 28.576 49.307 21.604 36.290 65.742 23.154 98.005 34.957 106.609 62.051 7.051
dataset/VO_paimon/vo_MDAQ035_3b_paimon_05.wav|d uei4 l e5 , uo3 sil m e5 n z ai4 s ii4 f e1 ng sh ou3 h u4 d e5 m iao4 v3 l i3 , iou4 d e2 d ao4 l e5 s a4 n sh ii1 d e5 f e1 ng sh e2 n t o2 ng b a5 .|3 8 9 11 11 37 4 10 1 2 6 7 13 3 6 5 4 8 9 9 5 6 1 6 12 13 7 18 25 12 6 7 5 7 7 1 10 4 6 9 3 7 1 6 4 4 9 1 8 8 1 10 6 21 2|1|484.772 509.378 457.583 341.049 533.202 431.821 297.955 305.334 317.663 331.028 337.996 391.281 377.652 408.230 398.626 418.745 420.406 390.321 310.799 299.613 380.166 365.169 369.603 378.603 426.826 368.777 380.124 316.472 405.160 506.125 464.811 376.503 367.343 399.844 372.289 351.522 364.742 404.607 378.637 359.500 384.815 363.834 350.831 357.881 392.932 398.185 384.823 344.704 343.713 329.950 313.286 278.371 289.274 289.982 271.921|17.942 121.270 101.540 101.777 11.543 0.172 25.033 90.625 79.504 71.559 37.941 120.375 23.277 31.995 25.746 82.472 79.630 35.557 61.243 32.690 61.011 43.502 89.976 46.243 97.958 67.388 68.103 52.482 0.528 95.123 34.855 84.855 61.734 142.174 126.980 132.484 35.653 78.357 86.509 47.818 31.851 51.265 111.169 31.210 50.077 45.705 37.596 34.145 58.058 34.178 31.876 65.743 64.648 50.149 0.026
dataset/VO_paimon/vo_DQAQ006_3_paimon_02.wav|g e1 n j iou4 j i4 l ia2 ng iou3 g ua1 n m a5 ?|4 6 8 8 8 11 6 7 9 9 12 8 9 3 8 27 0|1|414.671 422.110 440.207 417.402 454.465 427.107 435.999 414.289 318.102 315.893 473.538 379.305 333.114 321.680 312.372 281.874 0.000|3.157 52.752 50.654 23.039 68.843 25.190 54.196 66.316 65.629 59.654 76.983 20.857 74.292 72.002 46.752 37.146 0.000
